ticket_id,created_at,channel,customer_id,language,subject,body,product,priority
T002472,2025-12-24T00:20:00,whatsapp,CU00070,en,Complaint,I want to refund my last order.,shampoo,normal
T002473,2025-11-17T10:19:00,call_center,CU00069,en,Request,"I received damaged product, what can I do?",serum,high
T002474,2025-11-05T15:27:00,whatsapp,CU00588,ar,Order problem,Promo code not working.,lipstick,normal
T002475,2025-12-19T08:19:00,webform,CU00943,ar,Complaint,"I received damaged product, what can I do?",serum,low
T002476,2025-11-28T16:35:00,whatsapp,CU00517,ar,Question,Order delayed and I need update.,gift_box,normal
T002477,2025-11-25T18:16:00,call_center,CU00625,ar,Order problem,"I received damaged product, what can I do?",shampoo,normal
T002478,2025-11-14T12:56:00,whatsapp,CU00478,en,Question,Promo code not working.,gift_box,high
T002479,2025-11-14T21:35:00,call_center,CU00413,ar,Need help,How to use this product and is it safe for sensitive skin?,perfume,low
T002480,2025-11-30T20:44:00,whatsapp,CU01168,ar,Order problem,"I received damaged product, what can I do?",lipstick,low
T002481,2025-11-08T20:53:00,whatsapp,CU00533,en,Complaint,Promo code not working.,foundation,low
T002482,2025-11-07T13:48:00,whatsapp,CU00661,en,Need help,How to use this product and is it safe for sensitive skin?,gift_box,normal
T002483,2025-11-21T08:36:00,whatsapp,CU00121,en,Complaint,Promo code not working.,perfume,low
T002484,2025-11-11T19:51:00,email,CU00720,en,Complaint,Promo code not working.,gift_box,high
T002485,2025-11-22T11:37:00,whatsapp,CU00337,ar,Complaint,How to use this product and is it safe for sensitive skin?,shampoo,low
T002486,2025-11-22T18:48:00,whatsapp,CU00362,ar,Question,"I received damaged product, what can I do?",serum,low
T002487,2025-12-11T14:26:00,call_center,CU00583,en,Request,How to use this product and is it safe for sensitive skin?,perfume,normal
T002488,2025-11-03T01:45:00,email,CU00928,en,Complaint,"I received damaged product, what can I do?",serum,normal
T002489,2025-11-04T14:59:00,email,CU00054,ar,Complaint,Promo code not working.,gift_box,low
T002490,2025-12-13T02:43:00,whatsapp,CU01190,en,Question,"I received damaged product, what can I do?",serum,normal
T002491,2025-11-02T12:27:00,call_center,CU00356,en,Need help,I want to refund my last order.,foundation,high
T002492,2025-11-19T16:28:00,email,CU00654,ar,Complaint,How to use this product and is it safe for sensitive skin?,lipstick,normal
T002493,2025-12-30T15:22:00,call_center,CU00592,ar,Need help,How to use this product and is it safe for sensitive skin?,foundation,normal
T002494,2025-11-17T19:11:00,call_center,CU00958,ar,Question,Order delayed and I need update.,lipstick,high
T002495,2025-12-12T13:32:00,whatsapp,CU00973,ar,Question,Promo code not working.,gift_box,low
T002496,2025-12-27T03:22:00,call_center,CU01089,ar,Order problem,Promo code not working.,perfume,low
T002497,2025-12-26T15:16:00,whatsapp,CU00761,ar,Order problem,"I received damaged product, what can I do?",lipstick,high
T002498,2025-11-10T17:10:00,webform,CU00977,en,Request,I want to refund my last order.,perfume,high
T002499,2025-11-19T23:49:00,call_center,CU01103,ar,Order problem,Promo code not working.,shampoo,high
T002500,2025-12-05T15:04:00,email,CU01193,en,Order problem,I want to refund my last order.,serum,high
T002501,2025-12-10T10:39:00,whatsapp,CU00479,en,Need help,Order delayed and I need update.,shampoo,normal
T002502,2025-11-19T06:37:00,call_center,CU00734,ar,Order problem,How to use this product and is it safe for sensitive skin?,foundation,high
T002503,2025-12-29T18:59:00,call_center,CU00756,ar,Request,I want to refund my last order.,lipstick,normal
T002504,2025-12-07T17:45:00,email,CU01066,en,Order problem,Promo code not working.,lipstick,high
T002505,2025-12-30T19:55:00,call_center,CU00359,ar,Request,How to use this product and is it safe for sensitive skin?,foundation,high
T002506,2025-11-26T23:26:00,whatsapp,CU01148,en,Request,I want to refund my last order.,serum,high
T002507,2025-11-22T23:33:00,email,CU01124,ar,Complaint,I want to refund my last order.,shampoo,low
T002508,2025-11-26T12:50:00,email,CU01092,ar,Request,"I received damaged product, what can I do?",shampoo,high
T002509,2025-12-19T21:05:00,call_center,CU00324,ar,Need help,How to use this product and is it safe for sensitive skin?,gift_box,low
T002510,2025-12-30T16:28:00,call_center,CU00626,ar,Complaint,I want to refund my last order.,serum,low
T002511,2025-12-26T13:07:00,webform,CU00318,ar,Question,"I received damaged product, what can I do?",serum,normal
T002512,2025-11-19T06:14:00,webform,CU00992,en,Need help,Promo code not working.,shampoo,normal
T002513,2025-11-21T10:54:00,whatsapp,CU00115,ar,Need help,I want to refund my last order.,shampoo,high
T002514,2025-11-13T18:57:00,whatsapp,CU00587,ar,Request,"I received damaged product, what can I do?",serum,low
T002515,2025-11-30T23:11:00,call_center,CU00279,en,Request,"I received damaged product, what can I do?",gift_box,high
T002516,2025-11-24T00:50:00,call_center,CU01035,ar,Question,How to use this product and is it safe for sensitive skin?,lipstick,low
T002517,2025-11-09T05:35:00,webform,CU00518,en,Need help,"I received damaged product, what can I do?",lipstick,normal
T002518,2025-11-29T14:20:00,whatsapp,CU01107,ar,Complaint,I want to refund my last order.,lipstick,low
T002519,2025-11-12T11:40:00,webform,CU00731,en,Need help,Order delayed and I need update.,lipstick,normal
T002520,2025-12-01T09:00:00,webform,CU00156,en,Question,Promo code not working.,foundation,normal
T002521,2025-11-04T09:59:00,email,CU00962,ar,Need help,I want to refund my last order.,shampoo,normal
T002522,2025-12-11T11:04:00,whatsapp,CU00360,en,Order problem,I want to refund my last order.,lipstick,normal
T002523,2025-12-28T19:51:00,webform,CU00483,en,Need help,Promo code not working.,gift_box,low
T002524,2025-11-13T10:57:00,email,CU00711,en,Request,Promo code not working.,foundation,high
T002525,2025-11-10T20:42:00,webform,CU01066,en,Complaint,"I received damaged product, what can I do?",foundation,low
T002526,2025-11-23T04:49:00,call_center,CU00239,ar,Need help,I want to refund my last order.,foundation,low
T002527,2025-12-28T20:32:00,webform,CU01150,en,Need help,"I received damaged product, what can I do?",serum,low
T002528,2025-11-09T23:42:00,webform,CU00757,en,Request,How to use this product and is it safe for sensitive skin?,shampoo,high
T002529,2025-11-26T01:53:00,webform,CU00050,en,Question,"I received damaged product, what can I do?",serum,high
T002530,2025-12-01T03:23:00,webform,CU01181,en,Question,How to use this product and is it safe for sensitive skin?,shampoo,low
T002531,2025-11-11T15:47:00,email,CU00828,ar,Order problem,Order delayed and I need update.,shampoo,low
T002532,2025-11-30T03:57:00,email,CU00694,en,Request,I want to refund my last order.,serum,normal
T002533,2025-12-15T03:50:00,webform,CU00259,en,Question,How to use this product and is it safe for sensitive skin?,lipstick,low
T002534,2025-12-22T23:14:00,email,CU00102,ar,Question,Order delayed and I need update.,gift_box,normal
T002535,2025-12-29T14:10:00,email,CU00115,en,Request,Promo code not working.,foundation,normal
T002536,2025-11-18T02:13:00,email,CU01073,ar,Request,"I received damaged product, what can I do?",perfume,high
T002537,2025-11-29T20:15:00,call_center,CU00362,en,Request,Order delayed and I need update.,serum,high
T002538,2025-12-11T22:06:00,call_center,CU00296,en,Order problem,How to use this product and is it safe for sensitive skin?,foundation,high
T002539,2025-11-06T16:05:00,whatsapp,CU00128,ar,Need help,I want to refund my last order.,foundation,high
T002540,2025-11-12T10:11:00,email,CU00061,en,Complaint,Promo code not working.,lipstick,low
T002541,2025-12-02T14:49:00,whatsapp,CU01122,en,Need help,Promo code not working.,shampoo,low
T002542,2025-12-24T02:55:00,call_center,CU00079,en,Request,Order delayed and I need update.,perfume,high
T002543,2025-12-28T01:37:00,whatsapp,CU00587,ar,Complaint,Order delayed and I need update.,gift_box,high
T002544,2025-12-20T00:32:00,whatsapp,CU00856,ar,Request,"I received damaged product, what can I do?",foundation,normal
T002545,2025-12-14T08:51:00,webform,CU00599,en,Question,Promo code not working.,lipstick,low
T002546,2025-12-16T20:54:00,call_center,CU00004,ar,Question,Promo code not working.,foundation,high
T002547,2025-12-13T23:44:00,whatsapp,CU00483,ar,Request,"I received damaged product, what can I do?",perfume,low
T002548,2025-11-14T04:48:00,call_center,CU01013,ar,Need help,I want to refund my last order.,foundation,low
T002549,2025-11-22T17:15:00,email,CU00136,ar,Question,"I received damaged product, what can I do?",gift_box,high
T002550,2025-12-19T02:25:00,webform,CU00253,ar,Complaint,How to use this product and is it safe for sensitive skin?,lipstick,normal
T002551,2025-12-04T21:18:00,email,CU00912,ar,Complaint,How to use this product and is it safe for sensitive skin?,lipstick,low
T002552,2025-11-14T15:42:00,email,CU01171,ar,Request,Order delayed and I need update.,serum,low
T002553,2025-11-20T06:55:00,webform,CU00657,en,Request,"I received damaged product, what can I do?",gift_box,normal
T002554,2025-12-20T09:38:00,email,CU00542,ar,Need help,"I received damaged product, what can I do?",shampoo,low
T002555,2025-12-19T02:49:00,call_center,CU00806,en,Question,Order delayed and I need update.,shampoo,low
T002556,2025-12-10T23:06:00,email,CU00655,en,Order problem,I want to refund my last order.,lipstick,low
T002557,2025-12-01T00:16:00,webform,CU00092,ar,Question,"I received damaged product, what can I do?",lipstick,normal
T002558,2025-11-25T01:05:00,call_center,CU00899,en,Question,Promo code not working.,lipstick,high
T002559,2025-11-06T16:27:00,call_center,CU00514,ar,Question,"I received damaged product, what can I do?",foundation,low
T002560,2025-12-06T07:03:00,webform,CU00904,en,Request,I want to refund my last order.,lipstick,low
T002561,2025-11-23T05:44:00,webform,CU00461,ar,Request,"I received damaged product, what can I do?",perfume,high
T002562,2025-11-27T08:22:00,webform,CU00906,ar,Question,Promo code not working.,lipstick,low
T002563,2025-11-27T00:54:00,webform,CU00016,ar,Request,How to use this product and is it safe for sensitive skin?,gift_box,high
T002564,2025-12-27T06:16:00,email,CU00793,ar,Need help,How to use this product and is it safe for sensitive skin?,serum,low
T002565,2025-12-28T20:28:00,whatsapp,CU00923,ar,Complaint,I want to refund my last order.,serum,low
T002566,2025-11-04T23:45:00,call_center,CU00979,en,Complaint,I want to refund my last order.,lipstick,high
T002567,2025-11-10T06:36:00,email,CU00577,ar,Complaint,Promo code not working.,lipstick,low
T002568,2025-12-16T20:40:00,webform,CU00347,en,Need help,How to use this product and is it safe for sensitive skin?,lipstick,low
T002569,2025-12-28T19:18:00,webform,CU00957,ar,Question,How to use this product and is it safe for sensitive skin?,gift_box,high
T002570,2025-12-02T14:25:00,call_center,CU00298,en,Order problem,How to use this product and is it safe for sensitive skin?,serum,high
T002571,2025-11-17T03:10:00,call_center,CU00878,en,Request,How to use this product and is it safe for sensitive skin?,serum,low
T002572,2025-12-10T13:42:00,call_center,CU00341,en,Order problem,Promo code not working.,shampoo,low
T002573,2025-11-04T04:52:00,webform,CU00624,ar,Question,I want to refund my last order.,foundation,normal
T002574,2025-11-18T17:36:00,webform,CU00614,en,Need help,I want to refund my last order.,perfume,high
T002575,2025-11-05T21:11:00,email,CU00734,ar,Question,Order delayed and I need update.,shampoo,high
T002576,2025-12-21T22:55:00,whatsapp,CU00768,en,Question,I want to refund my last order.,lipstick,high
T002577,2025-12-23T04:15:00,webform,CU00281,ar,Request,How to use this product and is it safe for sensitive skin?,serum,normal
T002578,2025-12-26T01:18:00,call_center,CU00995,ar,Need help,"I received damaged product, what can I do?",shampoo,normal
T002579,2025-12-08T00:57:00,whatsapp,CU00510,ar,Complaint,How to use this product and is it safe for sensitive skin?,gift_box,normal
T002580,2025-12-12T05:25:00,call_center,CU00728,ar,Complaint,How to use this product and is it safe for sensitive skin?,perfume,low
T002581,2025-12-17T09:44:00,whatsapp,CU01141,en,Order problem,I want to refund my last order.,foundation,high
T002582,2025-12-22T05:42:00,whatsapp,CU00600,en,Request,Order delayed and I need update.,perfume,normal
T002583,2025-11-05T03:10:00,whatsapp,CU00571,en,Need help,Promo code not working.,perfume,normal
T002584,2025-11-02T20:54:00,email,CU00493,ar,Need help,"I received damaged product, what can I do?",perfume,normal
T002585,2025-11-09T07:06:00,email,CU00833,ar,Complaint,"I received damaged product, what can I do?",serum,low
T002586,2025-12-11T05:23:00,whatsapp,CU00218,en,Complaint,Order delayed and I need update.,serum,low
T002587,2025-12-07T05:49:00,call_center,CU00591,en,Need help,How to use this product and is it safe for sensitive skin?,gift_box,low
T002588,2025-11-02T15:50:00,whatsapp,CU00084,en,Request,Promo code not working.,foundation,low
T002589,2025-11-21T09:35:00,whatsapp,CU00824,en,Order problem,Promo code not working.,shampoo,normal
T002590,2025-11-07T13:38:00,webform,CU00521,en,Need help,Promo code not working.,serum,high
T002591,2025-11-18T17:26:00,email,CU00956,ar,Need help,I want to refund my last order.,perfume,low
T002592,2025-11-22T02:23:00,call_center,CU01198,en,Complaint,How to use this product and is it safe for sensitive skin?,lipstick,low
T002593,2025-11-28T03:18:00,whatsapp,CU00989,en,Need help,"I received damaged product, what can I do?",serum,low
T002594,2025-12-20T00:16:00,webform,CU00022,ar,Need help,"I received damaged product, what can I do?",lipstick,high
T002595,2025-11-07T16:11:00,webform,CU00809,ar,Request,How to use this product and is it safe for sensitive skin?,gift_box,low
T002596,2025-11-17T07:54:00,email,CU00682,en,Need help,"I received damaged product, what can I do?",serum,normal
T002597,2025-12-05T06:42:00,webform,CU00283,en,Need help,I want to refund my last order.,shampoo,low
T002598,2025-12-11T05:23:00,webform,CU00699,en,Request,Promo code not working.,lipstick,low
T002599,2025-11-02T17:26:00,whatsapp,CU00485,en,Complaint,"I received damaged product, what can I do?",perfume,normal
T002600,2025-12-27T20:01:00,webform,CU00171,ar,Request,I want to refund my last order.,gift_box,low
T002601,2025-12-08T17:57:00,whatsapp,CU00011,en,Request,Promo code not working.,foundation,normal
T002602,2025-11-20T00:24:00,email,CU00878,en,Order problem,How to use this product and is it safe for sensitive skin?,foundation,low
T002603,2025-12-29T21:58:00,webform,CU00721,en,Complaint,How to use this product and is it safe for sensitive skin?,gift_box,normal
